Product Name,Style Code,Stock Control,Code,Supplier Code,Supplier,Contact ID
MDZ BTB OA 1900X 32 CTC 1840,MDZB8230184032,Batch,MDZB8230184032P,B8230/1840/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1900X 32 CTC 1840,MDZB8230184032,Batch,MDZB8230184032S,B8230/1840/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1925X25 CTC 1900,MDZB8030190025,Batch,MDZB8030190025P,B8030/1900/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1925X25 CTC 1900,MDZB8030190025,Batch,MDZB8030190025S,B8030/1900/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1925X25 CTC 1900,MDZB8030190025,Batch,MDZB8050190025P,B8050/1900/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1925X25 CTC 1900,MDZB8030190025,Batch,MDZB8050190025S,B8050/1900/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1932X32 CTC 1900,MDZB8030190032,Batch,MDZB8030190032P,B8030/1900/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1932X32 CTC 1900,MDZB8030190032,Batch,MDZB8030190032S,B8030/1900/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1932X32 CTC 1900,MDZB8030190032,Batch,MDZB8050190032P,B8050/1900/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1932X32 CTC 1900,MDZB8030190032,Batch,MDZB8050190032S,B8050/1900/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 2000X 19 CTC 1840,MDZB8150184019,Batch,MDZB8150184019P,B8150/1840/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 2000X 19 CTC 1840,MDZB8150184019,Batch,MDZB8150184019S,B8150/1840/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 2000X 25 CTC 1840,MDZB8150184025,Batch,MDZB8150184025P,B8150/1840/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 2000X 25 CTC 1840,MDZB8150184025,Batch,MDZB8150184025S,B8150/1840/25/SSS,Dormakaba New Zealand Ltd,1814
MADINOZ SQUARE SINGLE LEVER,MDZSQSL,Batch,MDZL117Z,L117Z/S SSS,Dormakaba New Zealand Ltd,1814
MADINOZ SQUARE PAIR PRIVACY,MDZPPVL,Batch,MDZL100Z-PVP,L100Z-PV PSS,Dormakaba New Zealand Ltd,1814
MDZ 14 DISK FIX PAIR M5X75,MDZDF14M575,Batch,MDZDF14M575P,DF14/M5/75 PSS,Dormakaba New Zealand Ltd,1814
MDZ 14 DISK FIX PAIR M5X75,MDZDF14M575,Batch,MDZDF14M575S,DF14/M5/75 SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 19 CTC 840,MDZB815084019,Batch,MDZB815084019P,B8150/840/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 19 CTC 840,MDZB815084019,Batch,MDZB815084019S,B8150/840/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 25 CTC 840,MDZB815084025,Batch,MDZB815084025P,B8150/840/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 25 CTC 840,MDZB815084025,Batch,MDZB815084025S,B8150/840/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 25 CTC 940,MDZB823094025,Batch,MDZB823094025P,B8230/940/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 25 CTC 940,MDZB823094025,Batch,MDZB823094025S,B8230/940/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 32 CTC 840,MDZB815084032,Batch,MDZB815084032P,B8150/840/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 32 CTC 840,MDZB815084032,Batch,MDZB815084032S,B8150/840/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 32 CTC 940,MDZB823094032,Batch,MDZB823094032P,B8230/940/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 32 CTC 940,MDZB823094032,Batch,MDZB823094032S,B8230/940/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ 25 DISK FIX PAIR M8X75,MDZDF25M875,Batch,MDZDF25M875S,DF25/M8/75 SSS,Dormakaba New Zealand Ltd,1814
MDZ 16 DISK FIX PAIR M5X50,MDZDF16M550,Batch,MDZDF16M550S,DF16/M5/50 SSS,Dormakaba New Zealand Ltd,1814
MDZ 16 DISK FIX PAIR M5X75,MDZDF16M575,Batch,MDZDF16M575S,DF16/M5/75 SSS,Dormakaba New Zealand Ltd,1814
MDZ 16 DISK FIX PAIR M5X75,MDZDF16M575,Batch,MDZDF16M575P,DF16/M5/75 PSS,Dormakaba New Zealand Ltd,1814
KABA PH516OV D HANDLE,KBPH516OV,Batch,KBPH516OVSS,PH5160VSSS,Dormakaba New Zealand Ltd,1814
KABA PUSH PLATE 300X100MM CON FIX,KBPP300C,Batch,KBPP300C,PP300C,Dormakaba New Zealand Ltd,1814
MDZ 4 HOOKS PLATE 350X64,MDZCH1884H,Batch,MDZCH1884HS,CH188/4H SSS,Dormakaba New Zealand Ltd,1814
MDZ 5 HOOKS PLATE 88X500,MDZCH1875H,Batch,MDZCH1875HP,CH187/5H PSS,Dormakaba New Zealand Ltd,1814
MDZ 32 DISK FIX PAIR M8X75,MDZDF32M875,Batch,MDZDF32M875S,DF32/M8/75 SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X25 CTC 1000,MDZB6300O25,Batch,MDZB8110100025P,B8110/1000/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X25 CTC 1000,MDZB6300O25,Batch,MDZB8110100025S,B8110/1000/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X 32 CTC 1000,MDZB8170100032,Batch,MDZB8170100032P,B8170/1000/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X 32 CTC 1000,MDZB8170100032,Batch,MDZB8170100032S,B8170/1000/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X 32 CTC 1000,MDZB8170100032,Batch,MDZB8190100032P,B8190/1000/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X 32 CTC 1000,MDZB8170100032,Batch,MDZB8190100032S,B8190/1000/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X 32 CTC 1000,MDZB8170100032,Batch,MDZB8210100032P,B8210/1000/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X 32 CTC 1000,MDZB8170100032,Batch,MDZB8210100032S,B8210/1000/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X 32 CTC 1000,MDZB8170100032,Batch,MDZB8390100032P,B8390/1000/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X 32 CTC 1000,MDZB8170100032,Batch,MDZB8390100032S,B8390/1000/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X32 CTC 1000,MDZB6300O32,Batch,MDZB8030100032P,B8030/1000/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X32 CTC 1000,MDZB6300O32,Batch,MDZB8030100032S,B8030/1000/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1032X32 CTC 1000,MDZB6300O32,Batch,MDZB8050100032P,B8050/1000/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X 32X32 CTC 840,MDZB84501000,Batch,MDZB84551000S,B8450/840/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X19 CTC 840,MDZB6200O19,Batch,MDZB808084019P,B8080/840/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X19 CTC 840,MDZB6200O19,Batch,MDZB808084019S,B8080/840/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X25 CTC 840,MDZB6200O25,Batch,MDZB809084025P,B8090/840/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1000X25 CTC 840,MDZB6200O25,Batch,MDZB809084025S,B8090/840/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1016X 25 CTC 870,MDZB824087025,Batch,MDZB824087025P,B8240/870/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1016X 25 CTC 870,MDZB824087025,Batch,MDZB824087025S,B8240/870/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1016X 32 CTC 870,MDZB824087032,Batch,MDZB824087032P,B8240/870/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1016X 32 CTC 870,MDZB824087032,Batch,MDZB824087032S,B8240/870/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1019X 19 CTC 1000,MDZB8170100019,Batch,MDZB8170100019P,B8170/1000/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1019X 19 CTC 1000,MDZB8170100019,Batch,MDZB8170100019S,B8170/1000/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1019X19 CTC 1000,MDZB8030100019,Batch,MDZB8030100019P,B8030/1000/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1019X19 CTC 1000,MDZB8030100019,Batch,MDZB8030100019S,B8030/1000/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1019X19 CTC 1000,MDZB8030100019,Batch,MDZB8050100019P,B8050/1000/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1019X19 CTC 1000,MDZB8030100019,Batch,MDZB8050100019S,B8050/1000/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8160100025P,B8160/1000/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8160100025S,B8160/1000/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8170100025P,B8170/1000/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8170100025S,B8170/1000/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8190100025P,B8190/1000/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8190100025S,B8190/1000/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8210100025P,B8210/1000/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8210100025S,B8210/1000/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8390100025P,B8390/1000/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X 25 CTC 1000,MDZB8160100025,Batch,MDZB8390100025S,B8390/1000/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X25 CTC 1000,MDZB6300O25,Batch,MDZB8020100025P,B8020/1000/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X25 CTC 1000,MDZB6300O25,Batch,MDZB8020100025S,B8020/1000/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X25 CTC 1000,MDZB6300O25,Batch,MDZB8030100025P,B8030/1000/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X25 CTC 1000,MDZB6300O25,Batch,MDZB8030100025S,B8030/1000/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1025X25 CTC 1000,MDZB6300O25,Batch,MDZB8050100025P,B8050/1000/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 19 CTC 940,MDZB815094019,Batch,MDZB815094019P,B8150/940/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 19 CTC 940,MDZB815094019,Batch,MDZB815094019S,B8150/940/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 25 CTC 1040,MDZB8230104025,Batch,MDZB8230104025P,B8230/1040/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 25 CTC 1040,MDZB8230104025,Batch,MDZB8230104025S,B8230/1040/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 25 CTC 940,MDZB815094025,Batch,MDZB815094025P,B8150/940/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 25 CTC 940,MDZB815094025,Batch,MDZB815094025S,B8150/940/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 32 CTC 1040,MDZB8230104032,Batch,MDZB8230104032P,B8230/1040/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 32 CTC 1040,MDZB8230104032,Batch,MDZB8230104032S,B8230/1040/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 32 CTC 940,MDZB815094032,Batch,MDZB815094032P,B8150/940/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1100X 32 CTC 940,MDZB815094032,Batch,MDZB815094032S,B8150/940/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1119X19 CTC 1100,MDZB8030110019,Batch,MDZB8030110019P,B8030/1100/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1119X19 CTC 1100,MDZB8030110019,Batch,MDZB8030110019S,B8030/1100/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1119X19 CTC 1100,MDZB8030110019,Batch,MDZB8050110019P,B8050/1100/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1119X19 CTC 1100,MDZB8030110019,Batch,MDZB8050110019S,B8050/1100/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1125X25 CTC 1100,MDZB6300N25,Batch,MDZB8030110025P,B8030/1100/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1125X25 CTC 1100,MDZB6300N25,Batch,MDZB8030110025S,B8030/1100/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1125X25 CTC 1100,MDZB6300N25,Batch,MDZB8050110025P,B8050/1100/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1125X25 CTC 1100,MDZB6300N25,Batch,MDZB8050110025S,B8050/1100/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1132X32 CTC 1100,MDZB6300N32,Batch,MDZB8030110032P,B8030/1100/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1132X32 CTC 1100,MDZB6300N32,Batch,MDZB8030110032S,B8030/1100/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1132X32 CTC 1100,MDZB6300N32,Batch,MDZB8050110032P,B8050/1100/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1132X32 CTC 1100,MDZB6300N32,Batch,MDZB8050110032S,B8050/1100/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 19 CTC 1040,MDZB8150104019,Batch,MDZB8150104019P,B8150/1040/19/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 19 CTC 1040,MDZB8150104019,Batch,MDZB8150104019S,B8150/1040/19/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 25 CTC 1040,MDZB8150104025,Batch,MDZB8150104025P,B8150/1040/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 25 CTC 1040,MDZB8150104025,Batch,MDZB8150104025S,B8150/1040/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 25 CTC 1140,MDZB8230114025,Batch,MDZB8230114025P,B8230/1140/25/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 25 CTC 1140,MDZB8230114025,Batch,MDZB8230114025S,B8230/1140/25/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 32 CTC 1040,MDZB8150104032,Batch,MDZB8150104032P,B8150/1040/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 32 CTC 1040,MDZB8150104032,Batch,MDZB8150104032S,B8150/1040/32/SSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 32 CTC 1140,MDZB8230114032,Batch,MDZB8230114032P,B8230/1140/32/PSS,Dormakaba New Zealand Ltd,1814
MDZ BTB OA 1200X 32 CTC 1140,MDZB8230114032,Batch,MDZB8230114032S,B8230/1140/32/SSS,Dormakaba New Zealand Ltd,1814
PULL HANDLE 16MM DIAMETER - ON ROSE - 150MM(H) X 43MM(A),DOPH5160VSSS,Batch,DOPH5160VSSS,PH5160VSSS,Dormakaba New Zealand Ltd,1814
HEAVY DUTY TIMBER DOOR FREE PIVOT SET 300KG,HDFREEPIVOTT,FIFO,HDFREEPIVOTT,HDFREEPIVOTT,Dormakaba New Zealand Ltd,1814
DORMA LONG SQR HOLE STRIKE FOR SL30DBL,DOSLA203H,FIFO,DOSLA203H,SLA203H,Dormakaba New Zealand Ltd,1814
KABA 1500 PLATE WITH INDICATING DA TURN AND KNOB LH,DO1563VDA-SPOKKSSSL,Batch,DO1563VDA-SPOKKSSSL,1563VDA-SPOKKSSSL,Dormakaba New Zealand Ltd,1814
KABA 1500 PLATE WITH INDICATING TURN AND D-PULL,DO1563C-DPSSSL,Batch,DO1563V-DPSSSL,1563V-DPSSSL,Dormakaba New Zealand Ltd,1814
KABA 1500 PLATE WITH INDICATING TURN AND KNOB LH,DO1563C-SPOKKSSSL,Batch,DO1563V-SPOKKSSSL,1563V-SPOKKSSSL,Dormakaba New Zealand Ltd,1814
KABA 1500 PLATE WITH INDICATING TURN RH,DO1533CSSSR,Batch,DO1533CSSSR,1533CSSSR,Dormakaba New Zealand Ltd,1814
KABA 100 PLATE WITH INDICATING EMERGENCY SLOT AND 25 LEVER,DO153C-25SCP,Batch,DO153C-25SCP,153C-25SCP,Dormakaba New Zealand Ltd,1814
KABA 100 PLATE WITH INDICATING EMERGENCY SLOT AND 32 LEVER,DO153C-32SCP,Batch,DO153C-32SCP,153C-32SCP,Dormakaba New Zealand Ltd,1814
KABA 1500 PLATE WITH DA TURN AND KNOB LH,DO1513CDA-SPOKKSSSL,Batch,DO1513VDA-SPOKKSSSL,1513VDA-SPOKKSSSL,Dormakaba New Zealand Ltd,1814
KABA 1500 PLATE WITH DA TURN AND KNOB RH,DO1513CDA-SPOKKSSSR,Batch,DO1513VDA-SPOKKSSSR,1513VDA-SPOKKSSSR,Dormakaba New Zealand Ltd,1814
KABA 1500 PLATE WITH DA TURN AND KNOB RH,DO1513CDA-SPOKKSSSR,Batch,DO1513CDA-SPOKKSSSR,1513CDA-SPOKKSSSR,Dormakaba New Zealand Ltd,1814
KABA 1500 PLATE WITH EMERGENCY SLOT AND KNOB RH,DO1503C-SPOKKSSSR,Batch,DO1503C-SPOKKSSSR,1503C-SPOKKSSSR,Dormakaba New Zealand Ltd,1814
Obsolete - DORMAKABA GRANGE ACCESS CONTROL ENTRY PULL,DO9457005007006,Batch,DO9457005007001,GRANGE SSS,Dormakaba New Zealand Ltd,1814
MDZ DOOR HOLDER DS127 LIGHT COMMERCIAL SCP,MDZDS127S,Batch,MDZDS127S,DS127SIL,Dormakaba New Zealand Ltd,1814
KABA KL25SCP70 EXIT LOCK,DOKL25SCP70,FIFO,DOKL25SCP70,KL25ASCP70,Dormakaba New Zealand Ltd,1814
CAM KH,9.30E+12,FIFO,CAM KH,CAM KH ,Dormakaba New Zealand Ltd,1814
DORMAKABA SLA213H LONG SQR HOLE STRIKE FOR SL30SGL,DOSLA213H,FIFO,DOSLA213H,SLA213H,Dormakaba New Zealand Ltd,1814
DORMAKABA CD4-60 BTB OFFSET OA 632X32MM CTC 600 PULL HANDLE SATIN STAINLESS STEEL,CD4-60,FIFO,DOCD4-60SSS,CD4-60SSS,Dormakaba New Zealand Ltd,1814
PHX06,DO3501422061001,Batch,DOPHX06,PHX06 SIL,Dormakaba New Zealand Ltd,1814
"LEGGE L991 V,C&N WHITE FOREND/STRIKE/SCREW PK",LPL991WHT,FIFO,LPL991WHT,BOM,HDL,5407
CONTROL PANEL - ZLX24SA,801QA-0060,FIFO,ADG801QA-0060,801QA-0060,Automatic Doors and Gates (NZ) Ltd,6292
FROG A24E 24V Operator with encoder - 24V (ZLJ14 / ZLJ24 / ZLX24 compatible),FROG-A24E,FIFO,ADGFROG-A24E,FROG-A24E,Automatic Doors and Gates (NZ) Ltd,6292
FROG RELEASE HOOK UP LEVER (REF #3-1C-5C-6C),119RIA042,FIFO,ADG119RIA042,119RIA042,Automatic Doors and Gates (NZ) Ltd,6292
FL180 REPLACEMENT CHAIN AND LINK KIT,FL180.CHAIN.KIT,FIFO,ADGFL180.CHAIN.KIT,FL180.CHAIN.KIT,Automatic Doors and Gates (NZ) Ltd,6292
KICKPLATE 1220x900.2.5ALM,KP1220900,Batch,KP1220900ALM,KP1220900ALM,HDL,5407
S6I SCHLAGE MASTERKEY,S6ISCHLAGEMK,FIFO,S6ISCHLAGEMK,S6ISCHLAGEMK,,#N/A
KICKPLATE 845x200.1.2SSS,KP845200,Batch,KP845200SSS,KP845200SSS,Glenside Engineering,1872
KICKPLATE 885x900.1.2SSS,KP885900SSS,FIFO,KP885900SSS,KP885900SSS,Glenside Engineering,1872
KICKPLATE 935X900.1.2SSS,KP935900,FIFO,KP935900SSS,KP935900SSS,HDL,5407
"HINGE STEEL 102X76X2.0MM ZINC PLATE, FIXED STAINLESS BUTTON PIN (333 4"")",UHHS10276ZFSS,Batch,UHHS10276ZFSS,HS10276ZFSS,Unique Hardware (Division of Award Concepts Ltd),2001
"HINGE STEEL 89X89X2.5MM ZINC PLATE, FIXED STAINLESS BUTTON PIN",BHHS8989ZFSS,Batch,BHHS8989ZFSS,HS8989ZFSS,Unique Hardware (Division of Award Concepts Ltd),2001
FS304 HINGE,FS304,FIFO,FS304,FS304,KerMac Industries,5580
KICKPLATE 1100X300.1.2,KP1100300,Batch,KP1100300SSS,KP1100300SSS,Glenside Engineering,1872
KICKPLATE 1035X900.2.5ALM,KP1035900,Batch,KP1035900ALM,KP1035900ALM,HDL,5407
KICKPLATE 610X900.2.5ALM,KP610900ALM,Batch,KP610900ALM,KP610900ALM,HDL,5407
FIRST VANTAGE ALTHERM DOOR R TYPE - TIMBER FRAME,APL30520,FIFO,APL30520,APL30520,JOINERY HARDWARE,3017
CARBINE MULTI BOLT DP - BR,CMB-BR-C4-BP,FIFO,CA-MULTIBOLT-BR,CMB-BR-C4-BP,Baber Lock & Key Ltd,6839
CARBINE MULTIBOLT DP -PB,CMB-PB-C4-BP,FIFO,CA-MULTIBOLT-PB,CMB-PB-C4-BP,Baber Lock & Key Ltd,6839
CARBINE MULTIBOLT DP-WHT,CMB-WH-C4-BP,FIFO,CA-MULTIBOLT- WHT,CMB-WH-C4-BP,Baber Lock & Key Ltd,6839
ABUS PB38 WINDOW PUSH LOCK POLISHED BRAS,ABPB38PBDP,FIFO,ABPB38PBDP,,,#N/A
"DOMINATOR FX-80 SAFE – CASH RATING $250,000",FX-80,FIFO,LEFX-80,FX-80,Levco Agencies,3012
"DOMINATOR FA-100 SAFE – CASH RATING $150,000",FA-100,FIFO,LEFA-100,FA-100,Levco Agencies,3012
CARBINE NIGHT HAWK PRO DEADLATCH,CNL-PRO-NMB,Batch,CNL-PRO-MB,CNL-PRO-MB,Baber Lock & Key Ltd,6839
OPTION BOARD COMPLETE EL301,A10110007,FIFO,A10110007,,Dormakaba New Zealand Ltd,1814
EL301 CONTROLLER COMPLETE,A10111001,FIFO,A10111001,A10111001,Dormakaba New Zealand Ltd,1814
C0083E4K9M5 LINEA CONTROLLER,C0083E4K9M5,FIFO,MOTC0083E4K9M5,C0083E4K9M5,Motion 4,6226
JAECO RIGHT HAND SPLIT RAIL FASTENER W/PACKER,JIL122RH,Batch,JIL122RHFB,122RHFB,Jaeco Industries Limited,1877
JAECO LEFT HAND SPLIT RAIL FASTENER W/PACKER,JIL122LH,Batch,JIL122LHFB,122LHFB,Jaeco Industries Limited,1877
SYMO 3000 NP CYL CORE KEY NO. 0004,HACYLCORE0004,FIFO,HACYLCORE0004,210.40.604,Hafele New Zealand Ltd,125
"HINGE STEEL 75X48X1.6MM ZINC PLATE, FIXED BRASS RIVETED PIN",UHHS7548ZFB,Batch,UHHS7548ZFB,HS7548ZFB,Unique Hardware (Division of Award Concepts Ltd),2001
CAVIUS THERMAL HEAT ALARM,SMOKEHEAT,Batch,SMOKEHEATWF,3107 CAVTH10WF,Cavius Nono Ltd,1781
HU101 FORD KEY BLADE,KZBHU101,FIFO,KZBHU101,HU101MFK,TTK,181
HINGE SS316 100X100X2.5 FIXED BUTTON PIN SATIN,BHSS100100F316,Batch,BHSS100100F316,HSS100100F316,Unique Hardware (Division of Award Concepts Ltd),2001
HEIRLOOM GRAM RAIL L SHAPED PEENED 750X750MM,GRPL750,FIFO,HLGRPL750,GRPL750,Heirloom International Limited,3345
KICKPLATE 970X200.1.2,KP970200,Batch,KP970200SSS,KP970200SSS,Glenside Engineering,1872
SAFEGUARD DIPLOMAT KC64 KEY CABINET,SGKC64,FIFO,SGKC64,KC64,The Locksmiths,178
KICKPLATE 795X850.1.2SSS,KP795850,Batch,KP795850SSS,KP795850SSS,HDL,5407
KICKPLATE 770X850.1.2SSS,KP770850,Batch,KP770850SSS,KP770850SSS,HDL,5407
KICKPLATE 810X850.1.2SSS,KP810850SSS,FIFO,KP810850SSS,KP810850SSS,HDL,5407
KICKPLATE 465X850.1.2SSS,KP465850,FIFO,KP465850SSS,KP465850SSS,HDL,5407
KICKPLATE 460X850.1.2SSS,KP460850,Batch,KP460850SSS,KP460850SSS,HDL,5407
KICKPLATE 825x850.1.2SSS,KP825850,Batch,KP825850SSS,KP825850SSS,HDL,5407
JAECO LEFT HAND SPLIT RAIL FASTENER W/PACKER,JIL122LH,Batch,JIL122LHBK,122LHBK,Jaeco Industries Limited,1877
JAECO LEFT HAND SPLIT RAIL FASTENER W/PACKER,JIL122LH,Batch,JIL122LHWH,122LHWH,Jaeco Industries Limited,1877
JAECO LEFT HAND SPLIT RAIL FASTENER W/PACKER,JIL122LH,Batch,JIL122LHSTN,122LHSTN,Jaeco Industries Limited,1877
JAECO LEFT HAND SPLIT RAIL FASTENER W/PACKER,JIL122LH,Batch,JIL122LHSCP,122LHSCP,Jaeco Industries Limited,1877
JAECO LEFT HAND SPLIT RAIL FASTENER W/PACKER,JIL122LH,Batch,JIL122LHCP,122LHCP,Jaeco Industries Limited,1877
JAECO LEFT HAND SPLIT RAIL FASTENER W/PACKER,JIL122LH,Batch,JIL122LHBP,122LHBP,Jaeco Industries Limited,1877
JAECO RIGHT HAND SPLIT RAIL FASTENER W/PACKER,JIL122RH,Batch,JIL122RHBK,122RHBK,Jaeco Industries Limited,1877
JAECO RIGHT HAND SPLIT RAIL FASTENER W/PACKER,JIL122RH,Batch,JIL122RHWH,122RHWH,Jaeco Industries Limited,1877
JAECO RIGHT HAND SPLIT RAIL FASTENER W/PACKER,JIL122RH,Batch,JIL122RHSTN,122RHSTN,Jaeco Industries Limited,1877
